AÑO,TOTAL MATRÍCULA,TOTAL MATRÍCULA MUJERES,TOTAL MATRÍCULA HOMBRES,TOTAL MATRÍCULA PRIMER AÑO,CLASIFICACIÓN INSTITUCIÓN NIVEL 1,CLASIFICACIÓN INSTITUCIÓN NIVEL 2,CÓDIGO DE INSTITUCIÓN,NOMBRE INSTITUCIÓN,REGIÓN,NOMBRE SEDE,NOMBRE CARRERA,CÓDIGO CARRERA,NIVEL GLOBAL,MODALIDAD,JORNADA
2024,33,0,33,15,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE PUERTO MONTT,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,37,2,35,14,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE OSORNO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,2,0,2,0,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE OSORNO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,60,1,59,30,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE TALCA,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,54,1,53,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,La Araucanía,SEDE TEMUCO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,132,6,126,67,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE LOS ANGELES,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,86,4,82,45,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE LOS ANGELES,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,54,0,54,25,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE CONCEPCION - TALCAHUANO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,50,4,46,27,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE CONCEPCION - TALCAHUANO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,34,1,33,19,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE CURICO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,47,0,47,28,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE CURICO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,32,2,30,13,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,25,0,25,14,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,62,3,59,37,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE PUENTE ALTO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,31,2,29,14,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE SAN PEDRO DE LA PAZ,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,32,0,32,20,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE SAN PEDRO DE LA PAZ,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,10,1,9,7,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE LA GRANJA,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,22,1,21,16,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE LA GRANJA,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,17,3,14,16,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,52,2,50,21,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,92,4,88,44,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,56,6,50,31,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN MANTENIMIENTO INDUSTRIAL,,,,
2024,98,10,88,71,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE RENCA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,114,10,104,62,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE RENCA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,120,6,114,61,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,123,8,115,69,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,203,5,198,109,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,67,1,66,42,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,201,6,195,100,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Ríos,SEDE VALDIVIA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,32,3,29,31,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Ríos,SEDE VALDIVIA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,42,4,38,22,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Magallanes,SEDE PUNTA ARENAS,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,66,9,57,35,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Magallanes,SEDE PUNTA ARENAS,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,159,9,150,90,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Ñuble,SEDE CHILLAN,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,95,5,90,48,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Ñuble,SEDE CHILLAN,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,111,8,103,67,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE PUERTO MONTT,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,79,9,70,39,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE PUERTO MONTT,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,62,5,57,37,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Aysén,SEDE COYHAIQUE,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,130,9,121,71,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE OSORNO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,74,3,71,39,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE OSORNO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,289,13,276,142,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE TALCA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,129,2,127,71,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE TALCA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,215,8,207,101,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Coquimbo,SEDE LA SERENA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,90,4,86,42,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Coquimbo,SEDE LA SERENA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,291,10,281,164,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,La Araucanía,SEDE TEMUCO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,120,7,113,64,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,La Araucanía,SEDE TEMUCO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,208,16,192,118,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE LOS ANGELES,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,89,7,82,46,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE LOS ANGELES,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,129,8,121,84,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Arica y Parinacota,SEDE ARICA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,98,3,95,52,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Arica y Parinacota,SEDE ARICA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,200,20,180,112,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE CONCEPCION - TALCAHUANO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,95,4,91,56,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE CONCEPCION - TALCAHUANO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,155,6,149,91,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE CURICO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,123,4,119,66,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE CURICO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,139,8,131,74,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,57,0,57,47,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,87,5,82,51,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE PUENTE ALTO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,88,6,82,58,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE PUENTE ALTO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,70,8,62,45,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE LA GRANJA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,103,4,99,65,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE LA GRANJA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,52,4,48,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,83,6,77,41,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,101,10,91,53,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Atacama,SEDE COPIAPO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,117,4,113,68,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,100,14,86,63,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,,,,
2024,12,1,11,6,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE RENCA,TECNICO EN MECATRONICA,,,,
2024,23,2,21,13,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN MECATRONICA,,,,
2024,9,1,8,6,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN MECATRONICA,,,,
2024,34,2,32,13,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN MECATRONICA,,,,
2024,17,2,15,11,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN MECATRONICA,,,,
2024,25,1,24,11,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Ríos,SEDE VALDIVIA,TECNICO EN MECATRONICA,,,,
2024,15,1,14,9,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Ñuble,SEDE CHILLAN,TECNICO EN MECATRONICA,,,,
2024,16,2,14,11,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE PUERTO MONTT,TECNICO EN MECATRONICA,,,,
2024,22,1,21,21,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Coquimbo,SEDE LA SERENA,TECNICO EN MECATRONICA,,,,
2024,6,0,6,0,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE CONCEPCION - TALCAHUANO,TECNICO EN MECATRONICA,,,,
2024,13,0,13,13,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN MECATRONICA,,,,
2024,18,2,16,12,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE PUENTE ALTO,TECNICO EN MECATRONICA,,,,
2024,17,3,14,17,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Atacama,SEDE COPIAPO,TECNICO EN MECATRONICA,,,,
2024,18,2,16,16,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Atacama,SEDE COPIAPO,TECNICO EN MECATRONICA,,,,
2024,7,2,5,0,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE APOQUINDO,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,,,,
2024,19,10,9,8,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO CENTRO,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,,,,
2024,13,7,6,13,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,,,,
2024,8,2,6,8,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Ríos,SEDE VALDIVIA,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,,,,
2024,25,15,10,16,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Coquimbo,SEDE LA SERENA,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,,,,
2024,11,7,4,7,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,,,,
2024,29,6,23,20,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN METALURGIA EXTRACTIVA,,,,
2024,61,28,33,44,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE ANTOFAGASTA,TECNICO EN METALURGIA EXTRACTIVA,,,,
2024,40,18,22,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE CALAMA,TECNICO EN METALURGIA EXTRACTIVA,,,,
2024,26,13,13,26,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE CALAMA,TECNICO EN METALURGIA EXTRACTIVA,,,,
2024,48,15,33,37,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE RENCA,TECNICO EN MINERIA,,,,
2024,38,11,27,26,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE RENCA,TECNICO EN MINERIA,,,,
2024,83,28,55,56,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN MINERIA,,,,
2024,38,6,32,27,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN MINERIA,,,,
2024,81,36,45,49,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE ANTOFAGASTA,TECNICO EN MINERIA,,,,
2024,41,21,20,37,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE ANTOFAGASTA,TECNICO EN MINERIA,,,,
2024,73,22,51,34,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN MINERIA,,,,
2024,47,23,24,40,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN MINERIA,,,,
2024,44,21,23,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE CALAMA,TECNICO EN MINERIA,,,,
2024,29,20,9,26,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE CALAMA,TECNICO EN MINERIA,,,,
2024,95,43,52,49,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Atacama,SEDE COPIAPO,TECNICO EN MINERIA,,,,
2024,224,192,32,80,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO CENTRO,TECNICO EN ODONTOLOGIA,I430S15C170J1V2,Pregrado,Presencial,Diurna
2024,94,78,16,40,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Aysén,SEDE COYHAIQUE,TECNICO EN ODONTOLOGIA,I430S24C170J1V2,Pregrado,Presencial,Diurna
2024,70,60,10,27,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE OSORNO,TECNICO EN ODONTOLOGIA,I430S25C170J1V2,Pregrado,Presencial,Diurna
2024,169,132,37,79,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,La Araucanía,SEDE TEMUCO,TECNICO EN ODONTOLOGIA,I430S28C170J1V2,Pregrado,Presencial,Diurna
2024,139,125,14,55,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE PUENTE ALTO,TECNICO EN ODONTOLOGIA,I430S37C170J1V2,Pregrado,Presencial,Diurna
2024,84,78,6,32,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN ODONTOLOGIA,I430S9C170J1V2,Pregrado,Presencial,Diurna
2024,28,20,8,28,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE RENCA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S10C353J2V1,Pregrado,Presencial,Vespertina
2024,16,10,6,16,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S12C353J1V1,Pregrado,Presencial,Diurna
2024,30,14,16,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S12C353J2V1,Pregrado,Presencial,Vespertina
2024,32,16,16,32,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO CENTRO,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S15C353J1V1,Pregrado,Presencial,Diurna
2024,45,23,22,44,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S16C353J1V1,Pregrado,Presencial,Diurna
2024,46,37,9,46,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE ANTOFAGASTA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S1C353J2V1,Pregrado,Presencial,Vespertina
2024,30,15,15,30,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Ríos,SEDE VALDIVIA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S20C353J1V1,Pregrado,Presencial,Diurna
2024,29,18,11,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Ñuble,SEDE CHILLAN,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S22C353J1V1,Pregrado,Presencial,Diurna
2024,21,10,11,21,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Ñuble,SEDE CHILLAN,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S22C353J2V1,Pregrado,Presencial,Vespertina
2024,32,18,14,32,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Lagos,SEDE PUERTO MONTT,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S23C353J2V1,Pregrado,Presencial,Vespertina
2024,33,18,15,32,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Coquimbo,SEDE LA SERENA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S27C353J1V1,Pregrado,Presencial,Diurna
2024,25,13,12,25,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,La Araucanía,SEDE TEMUCO,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S28C353J2V1,Pregrado,Presencial,Vespertina
2024,24,12,12,23,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S36C353J1V1,Pregrado,Presencial,Diurna
2024,26,16,10,26,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE SANTIAGO SUR (MACUL),TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S36C353J2V1,Pregrado,Presencial,Vespertina
2024,27,14,13,27,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE SAN PEDRO DE LA PAZ,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S38C353J1V1,Pregrado,Presencial,Diurna
2024,46,29,17,45,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Tarapacá,SEDE IQUIQUE,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S3C353J2V1,Pregrado,Presencial,Vespertina
2024,37,31,6,36,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Antofagasta,SEDE CALAMA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S4C353J1V1,Pregrado,Presencial,Diurna
2024,31,18,13,31,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Atacama,SEDE COPIAPO,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S5C353J1V1,Pregrado,Presencial,Diurna
2024,36,27,9,36,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Atacama,SEDE COPIAPO,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S5C353J2V1,Pregrado,Presencial,Vespertina
2024,20,12,8,19,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S9C353J1V1,Pregrado,Presencial,Diurna
2024,29,19,10,29,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Valparaíso,SEDE VALPARAISO,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,I430S9C353J2V1,Pregrado,Presencial,Vespertina
2024,10,2,8,4,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Metropolitana,SEDE MAIPU,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
2024,52,8,44,23,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Los Ríos,SEDE VALDIVIA,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
2024,30,7,23,11,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Ñuble,SEDE CHILLAN,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
2024,29,3,26,12,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Maule,SEDE TALCA,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
2024,39,8,31,21,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Coquimbo,SEDE LA SERENA,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
2024,31,8,23,17,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,La Araucanía,SEDE TEMUCO,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
2024,25,2,23,11,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,Biobío,SEDE LOS ANGELES,TECNICO EN TOPOGRAFIA Y GEOMATICA,,,,
